"Operador","Año","Mes","Servicio","Categoría","Bloque","Tipo Conexión","Servicios Autorizados","Conexiones","Unidades","Consumo","Importe","Importe Cargo Fijo"
"ESPH","2019","Julio","Hidrantes","Gobierno","26-40","Medido","","24","24","793","20467.33",""
"ESPH","2019","Julio","Tarifa Hidrica","Gobierno","26-40","Medido","","24","24","793","11895",""
"ESPH","2019","Julio","Acueducto","Gobierno","41-60","Medido","","11","11","538","560227.59","10860"
"ESPH","2019","Julio","Alcantarillado","Gobierno","41-60","Medido","","7","7","362","222022.73","3815"
"ESPH","2019","Julio","Hidrantes","Gobierno","41-60","Medido","","11","11","538","13885.78",""
"ESPH","2019","Julio","Tarifa Hidrica","Gobierno","41-60","Medido","","11","11","538","8070",""
"ESPH","2019","Julio","Acueducto","Gobierno","61-80","Medido","","11","11","755","817805.1","10860"
"ESPH","2019","Julio","Alcantarillado","Gobierno","61-80","Medido","","7","7","479","302433.8","3815"
"ESPH","2019","Julio","Hidrantes","Gobierno","61-80","Medido","","11","11","755","19486.55",""
"ESPH","2019","Julio","Tarifa Hidrica","Gobierno","61-80","Medido","","11","11","755","11325",""
"ESPH","2019","Julio","Acueducto","Gobierno","81-100","Medido","","6","6","570","633836.41","5923.64"
"ESPH","2019","Julio","Alcantarillado","Gobierno","81-100","Medido","","4","4","383","244097.08","2180"
"ESPH","2019","Julio","Hidrantes","Gobierno","81-100","Medido","","6","6","570","14711.7",""
"ESPH","2019","Julio","Tarifa Hidrica","Gobierno","81-100","Medido","","6","6","570","8550",""
"ESPH","2019","Julio","Acueducto","Gobierno","101-120","Medido","","2","2","216","242140.93","1974.55"
"ESPH","2019","Julio","Alcantarillado","Gobierno","101-120","Medido","","2","2","216","139512.37","1090"
"ESPH","2019","Julio","Hidrantes","Gobierno","101-120","Medido","","2","2","216","5574.96",""
"ESPH","2019","Julio","Tarifa Hidrica","Gobierno","101-120","Medido","","2","2","216","3240",""
"ESPH","2019","Julio","Acueducto","Gobierno","121 y mas","Medido","","27","27","15328","18715128.87","26656.36"
"ESPH","2019","Julio","Alcantarillado","Gobierno","121 y mas","Medido","","17","17","6440","4416436.22","9265"
"ESPH","2019","Julio","Hidrantes","Gobierno","121 y mas","Medido","","27","27","15328","395615.68",""
"ESPH","2019","Julio","Tarifa Hidrica","Gobierno","121 y mas","Medido","","27","27","15328","229920",""
"ESPH","2019","Julio","Acueducto","Gobierno","","Fijo","","1","1","","19282.15","1200"
"ESPH","2019","Julio","Alcantarillado","Gobierno","","Fijo","","","","","","600"
"ESPH","2019","Julio","Hidrantes","Gobierno","","Fijo","","1","1","","617.83",""
"ESPH","2019","Julio","Tarifa Hidrica","Gobierno","","Fijo","","1","1","","385",""
"ESPH","2019","Junio","Acueducto","Domiciliar","0-15","Medido","","33358","33358","289424","86247955.84","62146688.49"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","0-15","Medido","","10227","10227","89298","16966502.23","24601761.69"
"ESPH","2019","Junio","Hidrantes","Domiciliar","0-15","Medido","","33358","33358","289424","7470033.31",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","0-15","Medido","","33358","33358","289424","4341359.86",""
"ESPH","2019","Junio","Acueducto","Domiciliar","16-25","Medido","","18916","18916","376522","130572652.03","35240924.5"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","16-25","Medido","","5657","5657","112388","24850012.25","13608307.99"
"ESPH","2019","Junio","Hidrantes","Domiciliar","16-25","Medido","","18916","18916","376522","9718033.06",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","16-25","Medido","","18916","18916","376522","5647829.98",""
"ESPH","2019","Junio","Acueducto","Domiciliar","26-40","Medido","","9991","9991","312608","125379534.79","18613452.99"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","26-40","Medido","","2709","2709","84349","22108204.39","6516688.41"
"ESPH","2019","Junio","Hidrantes","Domiciliar","26-40","Medido","","9991","9991","312608","8068412.04",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","26-40","Medido","","9991","9991","312608","4689119.63",""
"ESPH","2019","Junio","Acueducto","Domiciliar","41-60","Medido","","2949","2949","140872","64527381.57","5494051.93"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","41-60","Medido","","639","639","30253","9121050.6","1537159.06"
"ESPH","2019","Junio","Hidrantes","Domiciliar","41-60","Medido","","2949","2949","140872","3635906.32",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","41-60","Medido","","2949","2949","140872","2113080",""
"ESPH","2019","Junio","Acueducto","Domiciliar","61-80","Medido","","597","597","40857","23751461.51","1112224.14"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","61-80","Medido","","74","74","5113","1890833.2","178012.16"
"ESPH","2019","Junio","Hidrantes","Domiciliar","61-80","Medido","","597","597","40857","1054518.92",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","61-80","Medido","","597","597","40857","612855",""
"ESPH","2019","Junio","Acueducto","Domiciliar","81-100","Medido","","192","192","16975","12190846.91","357700.23"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","81-100","Medido","","23","23","2038","886606.79","55328.1"
"ESPH","2019","Junio","Hidrantes","Domiciliar","81-100","Medido","","192","192","16975","438124.75",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","81-100","Medido","","192","192","16975","254625",""
"ESPH","2019","Junio","Acueducto","Domiciliar","101-120","Medido","","71","71","7796","6310871.87","132274.56"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","101-120","Medido","","12","12","1319","632869.92","28866.84"
"ESPH","2019","Junio","Hidrantes","Domiciliar","101-120","Medido","","71","71","7796","201214.76",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","101-120","Medido","","71","71","7796","116940",""
"ESPH","2019","Junio","Acueducto","Domiciliar","121 y mas","Medido","","140","140","44476","30984323.79","260823.08"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","121 y mas","Medido","","13","13","3182","1061241.49","31272.41"
"ESPH","2019","Junio","Hidrantes","Domiciliar","121 y mas","Medido","","140","140","44476","1147918.56",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","121 y mas","Medido","","140","140","44476","667134.9",""
"ESPH","2019","Junio","Acueducto","Domiciliar","","Fijo","","83","83","","766604.36","78000"
"ESPH","2019","Junio","Alcantarillado","Domiciliar","","Fijo","","303","303","","1728607.2","175200"
"ESPH","2019","Junio","Hidrantes","Domiciliar","","Fijo","","83","83","","51279.89",""
"ESPH","2019","Junio","Tarifa Hidrica","Domiciliar","","Fijo","","83","83","","31955",""
"ESPH","2019","Junio","Acueducto","Empresarial","0-15","Medido","","4071","4071","18274","13011165.68","3769944.01"
"ESPH","2019","Junio","Alcantarillado","Empresarial","0-15","Medido","","2450","2450","10711","4273626.38","12355190.22"
"ESPH","2019","Junio","Hidrantes","Empresarial","0-15","Medido","","4071","4071","18274","471651.94",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","0-15","Medido","","4071","4071","18274","274109.87",""
"ESPH","2019","Junio","Acueducto","Empresarial","16-25","Medido","","713","713","14361","11966312.87","660272.68"
"ESPH","2019","Junio","Alcantarillado","Empresarial","16-25","Medido","","377","377","7569","3531042.77","1901186.41"
"ESPH","2019","Junio","Hidrantes","Empresarial","16-25","Medido","","713","713","14361","370657.41",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","16-25","Medido","","713","713","14361","215415",""
"ESPH","2019","Junio","Acueducto","Empresarial","26-40","Medido","","517","517","16621","16045368.93","478767.15"
"ESPH","2019","Junio","Alcantarillado","Empresarial","26-40","Medido","","227","227","7262","3927325.33","1144746.2"
"ESPH","2019","Junio","Hidrantes","Empresarial","26-40","Medido","","517","517","16621","428988.01",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","26-40","Medido","","517","517","16621","249315",""
"ESPH","2019","Junio","Acueducto","Empresarial","41-60","Medido","","316","316","15515","16164693.68","292631.37"
"ESPH","2019","Junio","Alcantarillado","Empresarial","41-60","Medido","","149","149","7292","4259695.71","751397.28"
"ESPH","2019","Junio","Hidrantes","Empresarial","41-60","Medido","","316","316","15515","400442.15",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","41-60","Medido","","316","316","15515","232725",""
"ESPH","2019","Junio","Acueducto","Empresarial","61-80","Medido","","162","162","11229","12174498.27","150019.88"
"ESPH","2019","Junio","Alcantarillado","Empresarial","61-80","Medido","","69","69","4760","2893795.68","347962.5"
"ESPH","2019","Junio","Hidrantes","Empresarial","61-80","Medido","","162","162","11229","289820.49",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","61-80","Medido","","162","162","11229","168435",""
"ESPH","2019","Junio","Acueducto","Empresarial","81-100","Medido","","88","88","8012","8883190.25","81492.28"
"ESPH","2019","Junio","Alcantarillado","Empresarial","81-100","Medido","","40","40","3627","2255368","201717.39"
"ESPH","2019","Junio","Hidrantes","Empresarial","81-100","Medido","","88","88","8012","206789.72",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","81-100","Medido","","88","88","8012","120180",""
"ESPH","2019","Junio","Acueducto","Empresarial","101-120","Medido","","61","61","6655","7464816.27","56488.97"
"ESPH","2019","Junio","Alcantarillado","Empresarial","101-120","Medido","","30","30","3232","2032349.4","151288.04"
"ESPH","2019","Junio","Hidrantes","Empresarial","101-120","Medido","","61","61","6655","171765.55",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","101-120","Medido","","61","61","6655","99825",""
"ESPH","2019","Junio","Acueducto","Empresarial","121 y mas","Medido","","271","271","183265","224498402.71","250959.18"
"ESPH","2019","Junio","Alcantarillado","Empresarial","121 y mas","Medido","","115","115","90981","62525326.29","579937.5"
"ESPH","2019","Junio","Hidrantes","Empresarial","121 y mas","Medido","","271","271","183265","4730069.65",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","121 y mas","Medido","","271","271","183265","2748975",""
"ESPH","2019","Junio","Acueducto","Empresarial","","Fijo","","5","5","","96411.15","2400"
"ESPH","2019","Junio","Alcantarillado","Empresarial","","Fijo","","10","10","","84840","6600"
"ESPH","2019","Junio","Hidrantes","Empresarial","","Fijo","","5","5","","3089.15",""
"ESPH","2019","Junio","Tarifa Hidrica","Empresarial","","Fijo","","5","5","","1925",""
"ESPH","2019","Junio","Acueducto","Preferencial","0-15","Medido","","171","171","854","254491.6","247633.33"
"ESPH","2019","Junio","Alcantarillado","Preferencial","0-15","Medido","","68","68","371","70490","40259.6"
"ESPH","2019","Junio","Hidrantes","Preferencial","0-15","Medido","","171","171","854","22041.74",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","0-15","Medido","","171","171","854","12810",""
"ESPH","2019","Junio","Acueducto","Preferencial","16-25","Medido","","45","45","917","321177.41","65166.67"
"ESPH","2019","Junio","Alcantarillado","Preferencial","16-25","Medido","","18","18","370","82999.28","10656.95"
"ESPH","2019","Junio","Hidrantes","Preferencial","16-25","Medido","","45","45","917","23667.77",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","16-25","Medido","","45","45","917","13755",""
"ESPH","2019","Junio","Acueducto","Preferencial","26-40","Medido","","50","50","1583","652979.8","72407.41"
"ESPH","2019","Junio","Alcantarillado","Preferencial","26-40","Medido","","25","25","802","212271","14801.32"
"ESPH","2019","Junio","Hidrantes","Preferencial","26-40","Medido","","50","50","1583","40857.23",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","26-40","Medido","","50","50","1583","23745",""
"ESPH","2019","Junio","Acueducto","Preferencial","41-60","Medido","","34","34","1672","768605.72","49237.04"
"ESPH","2019","Junio","Alcantarillado","Preferencial","41-60","Medido","","15","15","721","211052.2","8880.79"
"ESPH","2019","Junio","Hidrantes","Preferencial","41-60","Medido","","34","34","1672","43154.32",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","41-60","Medido","","34","34","1672","25080",""
"ESPH","2019","Junio","Acueducto","Preferencial","61-80","Medido","","20","20","1393","684931.33","28962.96"
"ESPH","2019","Junio","Alcantarillado","Preferencial","61-80","Medido","","5","5","368","117014.2","2960.26"
"ESPH","2019","Junio","Hidrantes","Preferencial","61-80","Medido","","20","20","1393","35953.33",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","61-80","Medido","","20","20","1393","20895",""
"ESPH","2019","Junio","Acueducto","Preferencial","81-100","Medido","","16","16","1476","763096.22","23170.37"
"ESPH","2019","Junio","Alcantarillado","Preferencial","81-100","Medido","","4","4","370","122339.2","2368.21"
"ESPH","2019","Junio","Hidrantes","Preferencial","81-100","Medido","","16","16","1476","38095.56",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","81-100","Medido","","16","16","1476","22140",""
"ESPH","2019","Junio","Acueducto","Preferencial","101-120","Medido","","15","15","1644","870250.08","21722.22"
"ESPH","2019","Junio","Alcantarillado","Preferencial","101-120","Medido","","4","4","449","152359.04","2368.21"
"ESPH","2019","Junio","Hidrantes","Preferencial","101-120","Medido","","15","15","1644","42431.64",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","101-120","Medido","","15","15","1644","24660",""
"ESPH","2019","Junio","Acueducto","Preferencial","121 y mas","Medido","","69","69","31963","18521499.34","99922.22"
"ESPH","2019","Junio","Alcantarillado","Preferencial","121 y mas","Medido","","22","22","7940","2916763.84","13025.17"
"ESPH","2019","Junio","Hidrantes","Preferencial","121 y mas","Medido","","69","69","31963","824965.03",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","121 y mas","Medido","","69","69","31963","479445",""
"ESPH","2019","Junio","Acueducto","Preferencial","","Fijo","","2","2","","63416.34","600"
"ESPH","2019","Junio","Alcantarillado","Preferencial","","Fijo","","","","","",""
"ESPH","2019","Junio","Hidrantes","Preferencial","","Fijo","","2","2","","1235.66",""
"ESPH","2019","Junio","Tarifa Hidrica","Preferencial","","Fijo","","2","2","","770",""
"ESPH","2019","Junio","Acueducto","Gobierno","0-15","Medido","","101","101","481","342474.27","91718.92"
"ESPH","2019","Junio","Alcantarillado","Gobierno","0-15","Medido","","64","64","263","104937","33236.97"
"ESPH","2019","Junio","Hidrantes","Gobierno","0-15","Medido","","101","101","481","12414.61",""
"ESPH","2019","Junio","Tarifa Hidrica","Gobierno","0-15","Medido","","101","101","481","7215",""
"ESPH","2019","Junio","Acueducto","Gobierno","16-25","Medido","","20","20","399","331112.03","18162.16"
"ESPH","2019","Junio","Alcantarillado","Gobierno","16-25","Medido","","8","8","165","77849.44","4154.62"
"ESPH","2019","Junio","Hidrantes","Gobierno","16-25","Medido","","20","20","399","10298.19",""
"ESPH","2019","Junio","Tarifa Hidrica","Gobierno","16-25","Medido","","20","20","399","5985",""
"ESPH","2019","Junio","Acueducto","Gobierno","26-40","Medido","","19","19","649","634983.01","17254.05"
"ESPH","2019","Junio","Alcantarillado","Gobierno","26-40","Medido","","11","11","373","204361.46","5712.61"
"ESPH","2019","Junio","Hidrantes","Gobierno","26-40","Medido","","19","19","649","16750.69",""
"ESPH","2019","Junio","Tarifa Hidrica","Gobierno","26-40","Medido","","19","19","649","9735.26",""
"ESPH","2019","Junio","Acueducto","Gobierno","41-60","Medido","","13","13","663","694351.54","11805.41"
"ESPH","2019","Junio","Alcantarillado","Gobierno","41-60","Medido","","9","9","449","262987.11","4673.95"
"ESPH","2019","Junio","Hidrantes","Gobierno","41-60","Medido","","13","13","663","17112.03",""
"ESPH","2019","Junio","Tarifa Hidrica","Gobierno","41-60","Medido","","13","13","663","9945",""
"ESPH","2019","Junio","Acueducto","Gobierno","61-80","Medido","","9","9","625","677746.87","8172.97"
"ESPH","2019","Junio","Alcantarillado","Gobierno","61-80","Medido","","4","4","289","176452.88","2077.31"
"ESPH","2019","Junio","Hidrantes","Gobierno","61-80","Medido","","9","9","625","16131.25",""
"ESPH","2019","Junio","Tarifa Hidrica","Gobierno","61-80","Medido","","9","9","625","9375",""
"ESPH","2019","Junio","Acueducto","Gobierno","81-100","Medido","","3","3","288","320478.98","2724.32"
